"plot","ndvi","year","month","day"
"75",0.549150109291077,"1996","05","22"
"72",0.493591576814651,"1996","05","22"
"69",0.497790664434433,"1996","05","22"
"67",0.47078749537468,"1996","05","22"
"66",0.413854211568832,"1996","05","22"
"64",0.459149420261383,"1996","05","22"
"62",0.375623464584351,"1996","05","22"
"60",0.397618144750595,"1996","05","22"
"40",0.467824041843414,"1996","05","22"
"31",0.470715194940567,"1996","05","22"
"39",0.451757699251175,"1996","05","22"
"38",0.485263407230377,"1996","05","22"
"37",0.475479930639267,"1996","05","22"
"36",0.415272086858749,"1996","05","22"
"35",0.462463408708572,"1996","05","22"
"34",0.494922339916229,"1996","05","22"
"33",0.459817260503769,"1996","05","22"
"32",0.515057623386383,"1996","05","22"
"18",0.394690304994583,"1996","05","22"
"1",0.478857278823853,"1996","05","22"
"15",0.418476849794388,"1996","05","22"
"12",0.426714539527893,"1996","05","22"
"9",0.603892385959625,"1996","05","22"
"6",0.524470925331116,"1996","05","22"
"5",0.566634893417358,"1996","05","22"
"4",0.602147042751312,"1996","05","22"
"3",0.510723948478699,"1996","05","22"
"2",0.489456832408905,"1996","05","22"
"110",0.633687138557434,"1996","06","07"
"118",0.516062557697296,"1996","06","07"
"117",0.521069586277008,"1996","06","07"
"116",0.378190547227859,"1996","06","07"
"115",0.426812320947647,"1996","06","07"
"114",0.495321035385132,"1996","06","07"
"113",0.541798174381256,"1996","06","07"
"112",0.535137116909027,"1996","06","07"
"111",0.627327024936676,"1996","06","07"
"109",0.638814866542816,"1996","06","07"
"100",0.630880177021027,"1996","06","07"
"108",0.58210688829422,"1996","06","07"
"107",0.658394455909729,"1996","06","07"
"106",0.631938457489014,"1996","06","07"
"105",0.617647290229797,"1996","06","07"
"104",0.664506852626801,"1996","06","07"
"103",0.573174178600311,"1996","06","07"
"102",0.65106874704361,"1996","06","07"
"101",0.612959086894989,"1996","06","07"
"88",0.43610468506813,"1996","06","07"
"65",0.586706101894379,"1996","06","07"
"85",0.435940831899643,"1996","06","07"
"82",0.390596926212311,"1996","06","07"
"79",0.417531788349152,"1996","06","07"
"77",0.4347223341465,"1996","06","07"
"74",0.370248079299927,"1996","06","07"
"71",0.537899374961853,"1996","06","07"
"70",0.542345285415649,"1996","06","07"
"68",0.629163444042206,"1996","06","07"
"63",0.444499045610428,"1996","06","07"
"51",0.407374054193497,"1996","06","07"
"61",0.417239367961884,"1996","06","07"
"59",0.488839149475098,"1996","06","07"
"57",0.593959867954254,"1996","06","07"
"56",0.590358436107635,"1996","06","07"
"55",0.54059761762619,"1996","06","07"
"54",0.479340821504593,"1996","06","07"
"53",0.40772557258606,"1996","06","07"
"52",0.381261646747589,"1996","06","07"
"29",0.558832049369812,"1996","06","07"
"8",0.586011826992035,"1996","06","07"
"27",0.522686898708344,"1996","06","07"
"26",0.472828507423401,"1996","06","07"
"23",0.461369037628174,"1996","06","07"
"21",0.46112996339798,"1996","06","07"
"19",0.541952788829803,"1996","06","07"
"17",0.556654989719391,"1996","06","07"
"14",0.527079343795776,"1996","06","07"
"10",0.587554574012756,"1996","06","07"
"96",0.519813299179077,"1996","06","07"
"73",0.526438474655151,"1996","06","07"
"94",0.519813299179077,"1996","06","07"
"92",0.374416351318359,"1996","06","07"
"90",0.392335325479507,"1996","06","07"
"87",0.444850713014603,"1996","06","07"
"84",0.435066521167755,"1996","06","07"
"81",0.537022292613983,"1996","06","07"
"78",0.419229954481125,"1996","06","07"
"76",0.472008377313614,"1996","06","07"
"41",0.483293890953064,"1996","06","07"
"50",0.553139984607697,"1996","06","07"
"42",0.507241010665894,"1996","06","07"
"43",0.479924291372299,"1996","06","07"
"44",0.561152100563049,"1996","06","07"
"45",0.491373896598816,"1996","06","07"
"46",0.53855299949646,"1996","06","07"
"47",0.583016335964203,"1996","06","07"
"48",0.633116662502289,"1996","06","07"
"49",0.615167915821075,"1996","06","07"
"30",0.53494268655777,"1996","06","07"
"7",0.654631614685059,"1996","06","07"
"28",0.566945672035217,"1996","06","07"
"25",0.497959971427917,"1996","06","07"
"24",0.374924182891846,"1996","06","07"
"22",0.431396156549454,"1996","06","07"
"20",0.52231776714325,"1996","06","07"
"16",0.581292688846588,"1996","06","07"
"13",0.581083953380585,"1996","06","07"
"11",0.549981832504272,"1996","06","07"
"99",0.442441582679749,"1996","06","07"
"80",0.399151265621185,"1996","06","07"
"98",0.433124274015427,"1996","06","07"
"97",0.324475228786469,"1996","06","07"
"95",0.4637551009655,"1996","06","07"
"93",0.443055093288422,"1996","06","07"
"91",0.464058578014374,"1996","06","07"
"89",0.475517004728317,"1996","06","07"
"86",0.441959768533707,"1996","06","07"
"83",0.492192894220352,"1996","06","07"
"58",0.42621785402298,"1996","06","07"
"75",0.618851244449615,"1996","06","07"
"72",0.533125162124634,"1996","06","07"
"69",0.515978455543518,"1996","06","07"
"67",0.53926032781601,"1996","06","07"
"66",0.445521980524063,"1996","06","07"
"64",0.456131458282471,"1996","06","07"
"62",0.416677445173264,"1996","06","07"
"60",0.39899554848671,"1996","06","07"
"40",0.508828163146973,"1996","06","07"
"31",0.531971752643585,"1996","06","07"
"39",0.48736509680748,"1996","06","07"
"38",0.500717401504517,"1996","06","07"
"37",0.487619072198868,"1996","06","07"
"36",0.466814875602722,"1996","06","07"
"35",0.466814875602722,"1996","06","07"
"34",0.582093060016632,"1996","06","07"
"33",0.554612100124359,"1996","06","07"
"32",0.546606302261353,"1996","06","07"
"18",0.42308297753334,"1996","06","07"
"1",0.470404505729675,"1996","06","07"
"15",0.423740983009338,"1996","06","07"
"12",0.423507928848267,"1996","06","07"
"9",0.566337287425995,"1996","06","07"
"6",0.574381470680237,"1996","06","07"
"5",0.558835387229919,"1996","06","07"
"4",0.589428246021271,"1996","06","07"
"3",0.489930272102356,"1996","06","07"
"2",0.473140358924866,"1996","06","07"
"110",0.610949277877808,"1996","06","23"
"118",0.431640177965164,"1996","06","23"
"117",0.471385687589645,"1996","06","23"
"116",0.340957760810852,"1996","06","23"
"115",0.34639635682106,"1996","06","23"
"114",0.361097514629364,"1996","06","23"
"113",0.425766736268997,"1996","06","23"
"112",0.416386097669601,"1996","06","23"
"111",0.611140012741089,"1996","06","23"
"109",0.549044549465179,"1996","06","23"
"100",0.547217845916748,"1996","06","23"
"108",0.492744117975235,"1996","06","23"
"107",0.541592657566071,"1996","06","23"
"106",0.533898591995239,"1996","06","23"
"105",0.54793518781662,"1996","06","23"
"104",0.576123297214508,"1996","06","23"
"103",0.522152483463287,"1996","06","23"
"102",0.568127274513245,"1996","06","23"
"101",0.514424026012421,"1996","06","23"
"88",0.344510167837143,"1996","06","23"
"65",0.458709001541138,"1996","06","23"
"85",0.344510167837143,"1996","06","23"
"82",0.332625538110733,"1996","06","23"
"79",0.360779017210007,"1996","06","23"
"77",0.356187850236893,"1996","06","23"
"74",0.294256865978241,"1996","06","23"
"71",0.43572598695755,"1996","06","23"
"70",0.454951673746109,"1996","06","23"
"68",0.512622773647308,"1996","06","23"
"63",0.300092101097107,"1996","06","23"
"51",0.31758975982666,"1996","06","23"
"61",0.333131670951843,"1996","06","23"
"59",0.388972610235214,"1996","06","23"
"57",0.511036038398743,"1996","06","23"
"56",0.489987701177597,"1996","06","23"
"55",0.443737000226974,"1996","06","23"
"54",0.395777255296707,"1996","06","23"
"53",0.31797069311142,"1996","06","23"
"52",0.304415851831436,"1996","06","23"
"29",0.475789368152618,"1996","06","23"
"8",0.441644012928009,"1996","06","23"
"27",0.417896509170532,"1996","06","23"
"26",0.392980217933655,"1996","06","23"
"23",0.392769604921341,"1996","06","23"
"21",0.377007454633713,"1996","06","23"
"19",0.42579397559166,"1996","06","23"
"17",0.4294713139534,"1996","06","23"
"14",0.408394306898117,"1996","06","23"
"10",0.433594316244125,"1996","06","23"
"96",0.434204667806625,"1996","06","23"
"73",0.433882296085358,"1996","06","23"
"94",0.443729817867279,"1996","06","23"
"92",0.29663148522377,"1996","06","23"
"90",0.323906749486923,"1996","06","23"
"87",0.378209680318832,"1996","06","23"
"84",0.345132261514664,"1996","06","23"
"81",0.464681416749954,"1996","06","23"
"78",0.364222913980484,"1996","06","23"
"76",0.390527069568634,"1996","06","23"
"41",0.419997453689575,"1996","06","23"
"50",0.464551359415054,"1996","06","23"
"42",0.419093757867813,"1996","06","23"
"43",0.411283016204834,"1996","06","23"
"44",0.480564832687378,"1996","06","23"
"45",0.403347998857498,"1996","06","23"
"46",0.456842035055161,"1996","06","23"
"47",0.472697556018829,"1996","06","23"
"48",0.502388417720795,"1996","06","23"
"49",0.475215584039688,"1996","06","23"
"30",0.452189594507217,"1996","06","23"
"7",0.504931390285492,"1996","06","23"
"28",0.475202202796936,"1996","06","23"
"25",0.402683079242706,"1996","06","23"
"24",0.306906461715698,"1996","06","23"
"22",0.33823835849762,"1996","06","23"
"20",0.451432257890701,"1996","06","23"
"16",0.48197215795517,"1996","06","23"
"13",0.489398896694183,"1996","06","23"
"11",0.428023815155029,"1996","06","23"
"99",0.384912312030792,"1996","06","23"
"80",0.340399593114853,"1996","06","23"
"98",0.407559335231781,"1996","06","23"
"97",0.28346660733223,"1996","06","23"
"95",0.391868144273758,"1996","06","23"
"93",0.356136113405228,"1996","06","23"
"91",0.400060027837753,"1996","06","23"
"89",0.407995730638504,"1996","06","23"
"86",0.352131724357605,"1996","06","23"
"83",0.408729493618011,"1996","06","23"
"58",0.351599276065826,"1996","06","23"
"75",0.566959798336029,"1996","06","23"
"72",0.456088244915009,"1996","06","23"
"69",0.449171245098114,"1996","06","23"
"67",0.439743846654892,"1996","06","23"
"66",0.368410736322403,"1996","06","23"
"64",0.383677423000336,"1996","06","23"
"62",0.314626395702362,"1996","06","23"
"60",0.302638649940491,"1996","06","23"
"40",0.422610253095627,"1996","06","23"
"31",0.40717938542366,"1996","06","23"
"39",0.405290007591248,"1996","06","23"
"38",0.455845981836319,"1996","06","23"
"37",0.431851118803024,"1996","06","23"
"36",0.355654656887054,"1996","06","23"
"35",0.388989806175232,"1996","06","23"
"34",0.46261203289032,"1996","06","23"
"33",0.406504720449448,"1996","06","23"
"32",0.425511240959167,"1996","06","23"
"18",0.328975051641464,"1996","06","23"
"1",0.371272474527359,"1996","06","23"
"15",0.334747076034546,"1996","06","23"
"12",0.343260705471039,"1996","06","23"
"9",0.479965448379517,"1996","06","23"
"6",0.449236303567886,"1996","06","23"
"5",0.42150092124939,"1996","06","23"
"4",0.445847749710083,"1996","06","23"
"3",0.411920696496964,"1996","06","23"
"2",0.379909485578537,"1996","06","23"
"110",0.549855887889862,"1996","07","09"
"118",0.450115442276001,"1996","07","09"
"117",0.38850411772728,"1996","07","09"
"116",0.32770499587059,"1996","07","09"
"115",0.35140398144722,"1996","07","09"
"114",0.379867613315582,"1996","07","09"
"113",0.396392613649368,"1996","07","09"
"112",0.441935390233994,"1996","07","09"
"111",0.542742311954498,"1996","07","09"
"109",0.501549601554871,"1996","07","09"
"100",0.481989026069641,"1996","07","09"
"108",0.493795484304428,"1996","07","09"
"107",0.514492273330688,"1996","07","09"
"106",0.522329211235046,"1996","07","09"
"105",0.514683067798615,"1996","07","09"
"104",0.537452399730682,"1996","07","09"
"103",0.486129075288773,"1996","07","09"
"102",0.505193650722504,"1996","07","09"
"101",0.489942073822021,"1996","07","09"
"88",0.336148530244827,"1996","07","09"
"65",0.417467176914215,"1996","07","09"
"85",0.306587606668472,"1996","07","09"
"82",0.315359652042389,"1996","07","09"
"79",0.353158950805664,"1996","07","09"
"77",0.348697304725647,"1996","07","09"
"74",0.270107805728912,"1996","07","09"
"71",0.46353217959404,"1996","07","09"
"70",0.45281970500946,"1996","07","09"
"68",0.460884243249893,"1996","07","09"
"63",0.235190883278847,"1996","07","09"
"51",0.300578683614731,"1996","07","09"
"61",0.31259885430336,"1996","07","09"
"59",0.355259716510773,"1996","07","09"
"57",0.430387437343597,"1996","07","09"
"56",0.454181522130966,"1996","07","09"
"55",0.448549866676331,"1996","07","09"
"54",0.381172925233841,"1996","07","09"
"53",0.28710064291954,"1996","07","09"
"52",0.27331754565239,"1996","07","09"
"29",0.40517994761467,"1996","07","09"
"8",0.396119594573975,"1996","07","09"
"27",0.379480183124542,"1996","07","09"
"26",0.379699647426605,"1996","07","09"
"23",0.372080206871033,"1996","07","09"
"21",0.380610942840576,"1996","07","09"
"19",0.463000029325485,"1996","07","09"
"17",0.427054345607758,"1996","07","09"
"14",0.405070871114731,"1996","07","09"
"10",0.414729416370392,"1996","07","09"
"96",0.411369413137436,"1996","07","09"
"73",0.380701810121536,"1996","07","09"
"94",0.457679569721222,"1996","07","09"
"92",0.252031683921814,"1996","07","09"
"90",0.363279759883881,"1996","07","09"
"87",0.341355741024017,"1996","07","09"
"84",0.371674597263336,"1996","07","09"
"81",0.436415821313858,"1996","07","09"
"78",0.31414270401001,"1996","07","09"
"76",0.410415768623352,"1996","07","09"
"41",0.388893902301788,"1996","07","09"
"50",0.414290189743042,"1996","07","09"
"42",0.388830870389938,"1996","07","09"
"43",0.429327011108398,"1996","07","09"
"44",0.449675559997559,"1996","07","09"
"45",0.396670520305634,"1996","07","09"
"46",0.441247880458832,"1996","07","09"
"47",0.441247880458832,"1996","07","09"
"48",0.41438090801239,"1996","07","09"
"49",0.423869550228119,"1996","07","09"
"30",0.427409201860428,"1996","07","09"
"7",0.481859385967255,"1996","07","09"
"28",0.445916622877121,"1996","07","09"
"25",0.366421937942505,"1996","07","09"
"24",0.28659650683403,"1996","07","09"
"22",0.344213455915451,"1996","07","09"
"20",0.407063335180283,"1996","07","09"
"16",0.433720856904984,"1996","07","09"
"13",0.423998653888702,"1996","07","09"
"11",0.40680342912674,"1996","07","09"
"99",0.385294586420059,"1996","07","09"
"80",0.328912436962128,"1996","07","09"
"98",0.393120437860489,"1996","07","09"
"97",0.264731764793396,"1996","07","09"
"95",0.39386773109436,"1996","07","09"
"93",0.356732577085495,"1996","07","09"
"91",0.393743306398392,"1996","07","09"
"89",0.385609686374664,"1996","07","09"
"86",0.323141306638718,"1996","07","09"
"83",0.359079152345657,"1996","07","09"
"58",0.327402263879776,"1996","07","09"
"75",0.548864722251892,"1996","07","09"
"72",0.42029657959938,"1996","07","09"
"69",0.411461591720581,"1996","07","09"
"67",0.432552188634872,"1996","07","09"
"66",0.328569442033768,"1996","07","09"
"64",0.366865217685699,"1996","07","09"
"62",0.316018551588058,"1996","07","09"
"60",0.315755784511566,"1996","07","09"
"40",0.36972376704216,"1996","07","09"
"31",0.405662000179291,"1996","07","09"
"39",0.379080802202225,"1996","07","09"
"38",0.415873646736145,"1996","07","09"
"37",0.396985501050949,"1996","07","09"
"36",0.354373067617416,"1996","07","09"
"35",0.369651198387146,"1996","07","09"
"34",0.42924377322197,"1996","07","09"
"33",0.377947926521301,"1996","07","09"
"32",0.377947926521301,"1996","07","09"
"18",0.33716556429863,"1996","07","09"
"1",0.382474809885025,"1996","07","09"
"15",0.313066840171814,"1996","07","09"
"12",0.327952027320862,"1996","07","09"
"9",0.447919756174088,"1996","07","09"
"6",0.408350646495819,"1996","07","09"
"5",0.391315460205078,"1996","07","09"
"4",0.408145666122437,"1996","07","09"
"3",0.375208228826523,"1996","07","09"
"2",0.348809987306595,"1996","07","09"
"110",0.531885027885437,"1996","07","25"
"118",0.379343569278717,"1996","07","25"
"117",0.386636525392532,"1996","07","25"
"116",0.289017409086227,"1996","07","25"
"115",0.358303308486938,"1996","07","25"
"114",0.361150860786438,"1996","07","25"
"113",0.374516040086746,"1996","07","25"
"112",0.402196824550629,"1996","07","25"
"111",0.524457335472107,"1996","07","25"
"109",0.477235615253448,"1996","07","25"
"100",0.452241957187653,"1996","07","25"
"108",0.438984006643295,"1996","07","25"
"107",0.485149443149567,"1996","07","25"
"106",0.488405704498291,"1996","07","25"
"105",0.471112668514252,"1996","07","25"
"104",0.504260182380676,"1996","07","25"
"103",0.488168805837631,"1996","07","25"
"102",0.488107949495316,"1996","07","25"
"101",0.461622923612595,"1996","07","25"
"88",0.299173355102539,"1996","07","25"
"65",0.409812152385712,"1996","07","25"
"85",0.322773814201355,"1996","07","25"
"82",0.299173355102539,"1996","07","25"
"79",0.32256668806076,"1996","07","25"
"77",0.327551692724228,"1996","07","25"
"74",0.257392048835754,"1996","07","25"
"71",0.382181614637375,"1996","07","25"
"70",0.383947610855103,"1996","07","25"
"68",0.410957634449005,"1996","07","25"
"63",0.308575689792633,"1996","07","25"
"51",0.256841659545898,"1996","07","25"
"61",0.31380170583725,"1996","07","25"
"59",0.326110243797302,"1996","07","25"
"57",0.378259658813477,"1996","07","25"
"56",0.4253990650177,"1996","07","25"
"55",0.36971327662468,"1996","07","25"
"54",0.377817571163177,"1996","07","25"
"53",0.251808494329453,"1996","07","25"
"52",0.272660464048386,"1996","07","25"
"29",0.289502680301666,"1996","07","25"
"8",0.243088841438293,"1996","07","25"
"27",0.262954562902451,"1996","07","25"
"26",0.238342389464378,"1996","07","25"
"23",0.243331342935562,"1996","07","25"
"21",0.240731850266457,"1996","07","25"
"19",0.264383643865585,"1996","07","25"
"17",0.238597393035889,"1996","07","25"
"14",0.248225808143616,"1996","07","25"
"10",0.245577871799469,"1996","07","25"
"96",0.380160570144653,"1996","07","25"
"73",0.385291963815689,"1996","07","25"
"94",0.403475791215897,"1996","07","25"
"92",0.254221230745316,"1996","07","25"
"90",0.317494481801987,"1996","07","25"
"87",0.340969294309616,"1996","07","25"
"84",0.317494481801987,"1996","07","25"
"81",0.398456603288651,"1996","07","25"
"78",0.345084428787231,"1996","07","25"
"76",0.372915804386139,"1996","07","25"
"41",0.364230364561081,"1996","07","25"
"50",0.375355333089828,"1996","07","25"
"42",0.387522846460342,"1996","07","25"
"43",0.357499957084656,"1996","07","25"
"44",0.427456706762314,"1996","07","25"
"45",0.355461031198502,"1996","07","25"
"46",0.374832957983017,"1996","07","25"
"47",0.384249746799469,"1996","07","25"
"48",0.392639338970184,"1996","07","25"
"49",0.392708986997604,"1996","07","25"
"30",0.258634030818939,"1996","07","25"
"7",0.247560724616051,"1996","07","25"
"28",0.263280957937241,"1996","07","25"
"25",0.246447369456291,"1996","07","25"
"24",0.233424916863441,"1996","07","25"
"22",0.238341704010963,"1996","07","25"
"20",0.265681862831116,"1996","07","25"
"16",0.255620747804642,"1996","07","25"
"13",0.259779930114746,"1996","07","25"
"11",0.240605399012566,"1996","07","25"
"99",0.333578944206238,"1996","07","25"
"80",0.313071459531784,"1996","07","25"
"98",0.365313291549683,"1996","07","25"
"97",0.207705989480019,"1996","07","25"
"95",0.33411318063736,"1996","07","25"
"93",0.285739213228226,"1996","07","25"
"91",0.372200012207031,"1996","07","25"
"89",0.340402901172638,"1996","07","25"
"86",0.301190614700317,"1996","07","25"
"83",0.324009239673615,"1996","07","25"
"58",0.304727494716644,"1996","07","25"
"75",0.477815002202988,"1996","07","25"
"72",0.434036284685135,"1996","07","25"
"69",0.385165989398956,"1996","07","25"
"67",0.384622782468796,"1996","07","25"
"66",0.294466078281403,"1996","07","25"
"64",0.359308034181595,"1996","07","25"
"62",0.305877178907394,"1996","07","25"
"60",0.305396974086761,"1996","07","25"
"40",0.32935044169426,"1996","07","25"
"31",0.278905808925629,"1996","07","25"
"39",0.32376828789711,"1996","07","25"
"38",0.338471055030823,"1996","07","25"
"37",0.304531008005142,"1996","07","25"
"36",0.291138678789139,"1996","07","25"
"35",0.295658588409424,"1996","07","25"
"34",0.306898325681686,"1996","07","25"
"33",0.28676763176918,"1996","07","25"
"32",0.290807783603668,"1996","07","25"
"18",0.226736143231392,"1996","07","25"
"1",0.21861557662487,"1996","07","25"
"15",0.219811275601387,"1996","07","25"
"12",0.219811275601387,"1996","07","25"
"9",0.247560724616051,"1996","07","25"
"6",0.228895664215088,"1996","07","25"
"5",0.228844165802002,"1996","07","25"
"4",0.226663962006569,"1996","07","25"
"3",0.222527846693993,"1996","07","25"
"2",0.220566019415855,"1996","07","25"
"110",0.567564129829407,"1996","08","10"
"118",0.456902712583542,"1996","08","10"
"117",0.406240195035934,"1996","08","10"
"116",0.340592235326767,"1996","08","10"
"115",0.343289703130722,"1996","08","10"
"114",0.381673276424408,"1996","08","10"
"113",0.405144989490509,"1996","08","10"
"112",0.442929238080978,"1996","08","10"
"111",0.582111895084381,"1996","08","10"
"109",0.511642336845398,"1996","08","10"
"100",0.512258231639862,"1996","08","10"
"108",0.503434956073761,"1996","08","10"
"107",0.546057462692261,"1996","08","10"
"106",0.561525225639343,"1996","08","10"
"105",0.538416087627411,"1996","08","10"
"104",0.540460288524628,"1996","08","10"
"103",0.515692114830017,"1996","08","10"
"102",0.515692114830017,"1996","08","10"
"101",0.491936355829239,"1996","08","10"
"88",0.291513413190842,"1996","08","10"
"65",0.407050222158432,"1996","08","10"
"85",0.315672993659973,"1996","08","10"
"82",0.315605223178864,"1996","08","10"
"79",0.324773490428925,"1996","08","10"
"77",0.309293270111084,"1996","08","10"
"74",0.280162900686264,"1996","08","10"
"71",0.447861015796661,"1996","08","10"
"70",0.466787368059158,"1996","08","10"
"68",0.442788571119308,"1996","08","10"
"63",0.296491235494614,"1996","08","10"
"51",0.276188284158707,"1996","08","10"
"61",0.301018416881561,"1996","08","10"
"59",0.352663576602936,"1996","08","10"
"57",0.40611457824707,"1996","08","10"
"56",0.509361088275909,"1996","08","10"
"55",0.48136180639267,"1996","08","10"
"54",0.379273355007172,"1996","08","10"
"53",0.28607565164566,"1996","08","10"
"52",0.295181393623352,"1996","08","10"
"29",0.403665572404861,"1996","08","10"
"8",0.389227569103241,"1996","08","10"
"27",0.353535860776901,"1996","08","10"
"26",0.353535860776901,"1996","08","10"
"23",0.372548192739487,"1996","08","10"
"21",0.372548192739487,"1996","08","10"
"19",0.453278809785843,"1996","08","10"
"17",0.482259392738342,"1996","08","10"
"14",0.396366834640503,"1996","08","10"
"10",0.434458285570145,"1996","08","10"
"96",0.420469790697098,"1996","08","10"
"73",0.408826321363449,"1996","08","10"
"94",0.46687638759613,"1996","08","10"
"92",0.245639622211456,"1996","08","10"
"90",0.389427453279495,"1996","08","10"
"87",0.356980353593826,"1996","08","10"
"84",0.350676953792572,"1996","08","10"
"81",0.4937584400177,"1996","08","10"
"78",0.270287394523621,"1996","08","10"
"76",0.376135051250458,"1996","08","10"
"41",0.36746671795845,"1996","08","10"
"50",0.414634943008423,"1996","08","10"
"42",0.406795114278793,"1996","08","10"
"43",0.390243470668793,"1996","08","10"
"44",0.451691389083862,"1996","08","10"
"45",0.381409823894501,"1996","08","10"
"46",0.396106481552124,"1996","08","10"
"47",0.405606150627136,"1996","08","10"
"48",0.423894345760345,"1996","08","10"
"49",0.404928952455521,"1996","08","10"
"30",0.417003989219666,"1996","08","10"
"7",0.526282370090485,"1996","08","10"
"28",0.427103877067566,"1996","08","10"
"25",0.342128276824951,"1996","08","10"
"24",0.287655502557755,"1996","08","10"
"22",0.339256286621094,"1996","08","10"
"20",0.37449237704277,"1996","08","10"
"16",0.43552228808403,"1996","08","10"
"13",0.444242686033249,"1996","08","10"
"11",0.389711529016495,"1996","08","10"
"99",0.388197749853134,"1996","08","10"
"80",0.327005863189697,"1996","08","10"
"98",0.419818162918091,"1996","08","10"
"97",0.25306361913681,"1996","08","10"
"95",0.380446821451187,"1996","08","10"
"93",0.361015856266022,"1996","08","10"
"91",0.42097333073616,"1996","08","10"
"89",0.37944570183754,"1996","08","10"
"86",0.341980755329132,"1996","08","10"
"83",0.378226637840271,"1996","08","10"
"58",0.302461475133896,"1996","08","10"
"75",0.551628530025482,"1996","08","10"
"72",0.439304172992706,"1996","08","10"
"69",0.43089497089386,"1996","08","10"
"67",0.441672831773758,"1996","08","10"
"66",0.322288483381271,"1996","08","10"
"64",0.384212046861649,"1996","08","10"
"62",0.329293847084045,"1996","08","10"
"60",0.302149653434753,"1996","08","10"
"40",0.343967020511627,"1996","08","10"
"31",0.388401627540588,"1996","08","10"
"39",0.361215829849243,"1996","08","10"
"38",0.394526898860931,"1996","08","10"
"37",0.347203463315964,"1996","08","10"
"36",0.337440073490143,"1996","08","10"
"35",0.333797723054886,"1996","08","10"
"34",0.450677901506424,"1996","08","10"
"33",0.361142694950104,"1996","08","10"
"32",0.385372519493103,"1996","08","10"
"18",0.318953186273575,"1996","08","10"
"1",0.358620703220367,"1996","08","10"
"15",0.344247817993164,"1996","08","10"
"12",0.334558486938477,"1996","08","10"
"9",0.449606567621231,"1996","08","10"
"6",0.366705805063248,"1996","08","10"
"5",0.376082956790924,"1996","08","10"
"4",0.400791466236115,"1996","08","10"
"3",0.352275550365448,"1996","08","10"
"2",0.332907229661942,"1996","08","10"
"110",0.5818971991539,"1996","08","26"
"118",0.404463797807693,"1996","08","26"
"117",0.403907060623169,"1996","08","26"
"116",0.304413408041,"1996","08","26"
"115",0.358114987611771,"1996","08","26"
"114",0.377768218517303,"1996","08","26"
"113",0.383318930864334,"1996","08","26"
"112",0.383318930864334,"1996","08","26"
"111",0.574756681919098,"1996","08","26"
"109",0.515318691730499,"1996","08","26"
"100",0.493878930807114,"1996","08","26"
"108",0.454589605331421,"1996","08","26"
"107",0.53762412071228,"1996","08","26"
"106",0.552371442317963,"1996","08","26"
"105",0.526619493961334,"1996","08","26"
"104",0.523682117462158,"1996","08","26"
"103",0.490126460790634,"1996","08","26"
"102",0.51845908164978,"1996","08","26"
"101",0.481752544641495,"1996","08","26"
"88",0.313378512859344,"1996","08","26"
"65",0.403718322515488,"1996","08","26"
"85",0.329308032989502,"1996","08","26"
"82",0.329308032989502,"1996","08","26"
"79",0.338828265666962,"1996","08","26"
"77",0.356951028108597,"1996","08","26"
"74",0.300250291824341,"1996","08","26"
"71",0.413635045289993,"1996","08","26"
"70",0.447793304920197,"1996","08","26"
"68",0.422464907169342,"1996","08","26"
"63",0.298675179481506,"1996","08","26"
"51",0.272152662277222,"1996","08","26"
"61",0.32977494597435,"1996","08","26"
"59",0.318071752786636,"1996","08","26"
"57",0.384446561336517,"1996","08","26"
"56",0.453250110149384,"1996","08","26"
"55",0.471141338348389,"1996","08","26"
"54",0.41471990942955,"1996","08","26"
"53",0.287656933069229,"1996","08","26"
"52",0.28751477599144,"1996","08","26"
"29",0.39138001203537,"1996","08","26"
"8",0.375424534082413,"1996","08","26"
"27",0.383583694696426,"1996","08","26"
"26",0.375064343214035,"1996","08","26"
"23",0.36711323261261,"1996","08","26"
"21",0.36711323261261,"1996","08","26"
"19",0.498250991106033,"1996","08","26"
"17",0.436877429485321,"1996","08","26"
"14",0.392501354217529,"1996","08","26"
"10",0.382576555013657,"1996","08","26"
"96",0.427734196186066,"1996","08","26"
"73",0.468663334846497,"1996","08","26"
"94",0.458516001701355,"1996","08","26"
"92",0.278201729059219,"1996","08","26"
"90",0.335257321596146,"1996","08","26"
"87",0.34177753329277,"1996","08","26"
"84",0.360050290822983,"1996","08","26"
"81",0.444456905126572,"1996","08","26"
"78",0.348267674446106,"1996","08","26"
"76",0.407046407461166,"1996","08","26"
"41",0.365503251552582,"1996","08","26"
"50",0.443996727466583,"1996","08","26"
"42",0.393528252840042,"1996","08","26"
"43",0.403041750192642,"1996","08","26"
"44",0.453128308057785,"1996","08","26"
"45",0.357842832803726,"1996","08","26"
"46",0.401717752218246,"1996","08","26"
"47",0.371743619441986,"1996","08","26"
"48",0.41234678030014,"1996","08","26"
"49",0.433545678853989,"1996","08","26"
"30",0.396363466978073,"1996","08","26"
"7",0.478102385997772,"1996","08","26"
"28",0.408045589923859,"1996","08","26"
"25",0.360790431499481,"1996","08","26"
"24",0.285105377435684,"1996","08","26"
"22",0.331639170646667,"1996","08","26"
"20",0.408199310302734,"1996","08","26"
"16",0.438046991825104,"1996","08","26"
"13",0.456148028373718,"1996","08","26"
"11",0.366607367992401,"1996","08","26"
"99",0.384602755308151,"1996","08","26"
"80",0.33357498049736,"1996","08","26"
